device,end_ts,source_id,start_ts,uid
desktop,2017-11-05 12:04:12,9,2017-11-05 12:00:00,722712248738251825
touch,2017-01-04 06:00:18,8,2017-01-04 06:00:00,403697984569352582
desktop,2017-03-07 21:21:20,4,2017-03-07 21:00:00,713972716163072015
desktop,2018-08-10 02:21:09,8,2018-08-10 02:00:00,112535697604334413
touch,2017-11-28 23:19:37,1,2017-11-28 23:00:00,589747584279712311
touch,2017-11-23 15:27:13,8,2017-11-23 15:00:00,436549348539570307
touch,2017-04-01 02:08:20,2,2017-04-01 02:00:00,743103612823948847
desktop,2018-08-03 17:07:38,6,2018-08-03 17:00:00,759786587076122896
touch,2017-02-10 04:28:42,6,2017-02-10 04:00:00,437490556349382563
touch,2018-03-24 11:26:06,3,2018-03-24 11:00:00,318928941476884303
touch,2017-04-22 09:01:55,5,2017-04-22 09:00:00,792649225410312675
desktop,2017-08-09 13:12:33,2,2017-08-09 13:00:00,99847813376856420
touch,2017-03-13 14:12:49,8,2017-03-13 14:00:00,627407554065902909
desktop,2018-03-19 16:07:27,8,2018-03-19 16:00:00,472727747680275503
desktop,2017-02-21 04:05:53,5,2017-02-21 04:00:00,623833153540970728
desktop,2018-03-18 18:10:25,7,2018-03-18 18:00:00,826429276896967068
touch,2017-03-18 16:09:01,8,2017-03-18 16:00:00,893681635606684675
desktop,2018-12-05 09:05:22,4,2018-12-05 09:00:00,143755734952823351
touch,2018-12-07 00:24:43,2,2018-12-07 00:00:00,536982866580892926
touch,2017-10-24 20:03:46,5,2017-10-24 20:00:00,627209590344802417
touch,2018-01-25 20:29:40,7,2018-01-25 20:00:00,221793304305985932
desktop,2017-11-13 03:06:01,4,2017-11-13 03:00:00,900972359161558270
desktop,2017-05-27 23:25:55,4,2017-05-27 23:00:00,706997772376604576
desktop,2017-01-13 11:13:54,4,2017-01-13 11:00:00,47479099408766415
touch,2018-06-09 14:01:52,9,2018-06-09 14:00:00,206695230249312757
touch,2017-06-15 03:03:32,9,2017-06-15 03:00:00,502594055594018884
desktop,2017-07-15 07:20:57,8,2017-07-15 07:00:00,13228107778871621
desktop,2017-06-23 19:15:48,8,2017-06-23 19:00:00,948473701340192834
touch,2018-06-29 11:02:39,7,2018-06-29 11:00:00,109355330207228875
touch,2017-06-03 23:09:32,1,2017-06-03 23:00:00,663984952456913824
touch,2018-01-15 16:22:28,8,2018-01-15 16:00:00,278975840991114656
touch,2017-10-29 18:18:37,4,2017-10-29 18:00:00,627826650638859226
desktop,2018-02-19 05:21:12,1,2018-02-19 05:00:00,95291579950754039
desktop,2017-04-23 12:11:10,1,2017-04-23 12:00:00,257515830628302207
touch,2018-12-26 13:19:25,3,2018-12-26 13:00:00,44528031883925825
desktop,2018-07-10 19:15:11,3,2018-07-10 19:00:00,816750723732114709
desktop,2018-10-22 18:17:03,1,2018-10-22 18:00:00,732964108803422470
touch,2018-04-07 20:06:44,8,2018-04-07 20:00:00,716766489498001987
touch,2017-05-12 18:29:16,4,2017-05-12 18:00:00,274235140083899684
desktop,2017-12-13 02:06:44,4,2017-12-13 02:00:00,689202538055812703
touch,2018-07-02 09:10:01,6,2018-07-02 09:00:00,384136872973691392
desktop,2017-03-31 01:28:11,9,2017-03-31 01:00:00,690497276478193898
touch,2018-11-15 22:23:58,9,2018-11-15 22:00:00,434129672968456108
desktop,2017-09-05 20:24:24,8,2017-09-05 20:00:00,698940863310263091
touch,2018-09-05 05:20:57,1,2018-09-05 05:00:00,408797849600752730
desktop,2018-11-02 19:03:13,2,2018-11-02 19:00:00,178472995123835151
touch,2018-11-07 10:18:43,3,2018-11-07 10:00:00,991038392535897092
touch,2017-05-29 17:18:57,5,2017-05-29 17:00:00,991054951667099522
touch,2018-06-25 17:27:23,5,2018-06-25 17:00:00,88562611365997519
touch,2018-04-30 04:26:00,8,2018-04-30 04:00:00,93492773685715058
touch,2017-01-20 00:21:45,2,2017-01-20 00:00:00,378612358001909041
desktop,2018-12-03 08:16:40,2,2018-12-03 08:00:00,465057644629542309
desktop,2017-01-03 19:29:00,8,2017-01-03 19:00:00,150852270373697838
touch,2017-03-19 14:08:43,1,2017-03-19 14:00:00,291169751855420832
desktop,2018-06-16 10:05:50,9,2018-06-16 10:00:00,68274257680578394
desktop,2018-04-30 07:05:16,2,2018-04-30 07:00:00,534518803089423999
touch,2017-11-11 18:29:01,5,2017-11-11 18:00:00,212022818066368228
desktop,2017-12-13 15:15:43,3,2017-12-13 15:00:00,438349368240664796
desktop,2017-09-03 15:25:24,5,2017-09-03 15:00:00,141617406915929531
desktop,2018-06-27 12:26:01,8,2018-06-27 12:00:00,710457536108459077
desktop,2018-05-24 10:15:13,8,2018-05-24 10:00:00,432938571111586218
touch,2017-08-18 19:10:52,6,2017-08-18 19:00:00,903916671885326903
desktop,2017-01-16 07:10:35,9,2017-01-16 07:00:00,765656766296914362
desktop,2018-10-14 16:16:51,7,2018-10-14 16:00:00,570518172428514440
desktop,2018-10-07 05:24:20,2,2018-10-07 05:00:00,216615748778027138
desktop,2018-09-13 17:25:47,1,2018-09-13 17:00:00,44318344649837535
touch,2017-01-03 10:09:53,8,2017-01-03 10:00:00,948224776990756920
desktop,2017-12-12 14:07:24,1,2017-12-12 14:00:00,483263523482550517
touch,2017-07-07 19:10:21,8,2017-07-07 19:00:00,807694061597994034
touch,2018-12-17 09:20:32,9,2018-12-17 09:00:00,920179461900891594
touch,2018-09-07 16:12:36,1,2018-09-07 16:00:00,650024411237061223
touch,2018-10-07 19:21:40,7,2018-10-07 19:00:00,26212802391801398
touch,2018-05-21 17:08:17,5,2018-05-21 17:00:00,261118520191985497
desktop,2018-08-21 06:12:53,8,2018-08-21 06:00:00,290391485738104372
desktop,2018-09-22 18:22:01,4,2018-09-22 18:00:00,703171368573152072
touch,2018-10-31 03:06:14,2,2018-10-31 03:00:00,424020768345715386
touch,2017-07-15 21:26:39,7,2017-07-15 21:00:00,694561856087385749
desktop,2017-11-06 01:03:04,7,2017-11-06 01:00:00,771923067106462457
desktop,2018-02-03 06:00:32,8,2018-02-03 06:00:00,370461214170524582
touch,2018-04-06 17:04:43,9,2018-04-06 17:00:00,327434268019539992
desktop,2018-01-19 22:13:56,6,2018-01-19 22:00:00,816255504676917076
desktop,2018-04-17 18:14:33,3,2018-04-17 18:00:00,119793440601159191
touch,2018-10-24 22:24:16,5,2018-10-24 22:00:00,642919512444302395
touch,2018-04-05 20:25:43,3,2018-04-05 20:00:00,95260294286242225
touch,2018-08-09 20:11:26,9,2018-08-09 20:00:00,577952066480231489
touch,2018-07-21 23:07:42,5,2018-07-21 23:00:00,762824161195501673
touch,2017-04-08 06:14:31,7,2017-04-08 06:00:00,348027626442018779
desktop,2018-11-02 16:16:24,7,2018-11-02 16:00:00,567892913013222950
touch,2017-01-09 10:06:08,7,2017-01-09 10:00:00,78832306630604841
desktop,2017-01-10 14:10:58,4,2017-01-10 14:00:00,923528567958440039
touch,2018-04-17 16:21:16,4,2018-04-17 16:00:00,240813869874558926
touch,2018-05-02 19:02:46,3,2018-05-02 19:00:00,144235118528895922
touch,2017-05-04 10:27:19,4,2017-05-04 10:00:00,635453222270932954
touch,2017-04-07 23:16:40,9,2017-04-07 23:00:00,24239532214469356
touch,2017-04-27 00:28:49,5,2017-04-27 00:00:00,885072001804325694
touch,2018-07-16 21:25:53,6,2018-07-16 21:00:00,218988738804949106
desktop,2017-02-03 11:10:02,4,2017-02-03 11:00:00,934432617643435656
touch,2018-06-08 01:23:15,1,2018-06-08 01:00:00,287309945529192102
touch,2018-08-31 14:27:02,7,2018-08-31 14:00:00,17310889073848006
desktop,2018-04-08 05:18:47,7,2018-04-08 05:00:00,643289901737955398
desktop,2017-09-24 12:09:54,6,2017-09-24 12:00:00,29481053705104902
touch,2018-09-10 02:02:06,4,2018-09-10 02:00:00,691478123827815759
desktop,2018-11-21 23:00:38,8,2018-11-21 23:00:00,294670402567103980
desktop,2018-02-06 12:05:48,8,2018-02-06 12:00:00,454537497766418161
touch,2018-09-30 18:20:37,1,2018-09-30 18:00:00,906548088296025300
touch,2018-05-24 03:22:23,9,2018-05-24 03:00:00,214213028955191037
desktop,2017-08-26 03:12:17,8,2017-08-26 03:00:00,883733840596906680
touch,2017-05-28 04:12:14,2,2017-05-28 04:00:00,728276110066034935
desktop,2018-11-07 23:07:06,9,2018-11-07 23:00:00,55914281353632102
desktop,2018-03-08 02:21:11,4,2018-03-08 02:00:00,149570834183918205
desktop,2018-07-16 18:10:48,6,2018-07-16 18:00:00,170679953233892277
desktop,2017-08-16 08:04:46,2,2017-08-16 08:00:00,425493789842185731
touch,2017-05-23 05:20:55,4,2017-05-23 05:00:00,937739658881600150
touch,2017-10-23 05:05:20,2,2017-10-23 05:00:00,416338428246102738
touch,2018-01-24 20:08:32,9,2018-01-24 20:00:00,811720247413482242
touch,2017-07-20 07:25:45,9,2017-07-20 07:00:00,939292138314445726
touch,2017-11-04 18:03:45,5,2017-11-04 18:00:00,777241960092958128
touch,2017-03-22 20:08:26,3,2017-03-22 20:00:00,593501799239448925
touch,2017-01-28 08:18:51,3,2017-01-28 08:00:00,825923886606684016
touch,2017-04-15 07:28:43,1,2017-04-15 07:00:00,641965793416431459
touch,2018-12-12 02:29:17,8,2018-12-12 02:00:00,208975505387542358
touch,2018-04-05 14:27:11,3,2018-04-05 14:00:00,155063909762577867
touch,2018-07-02 10:28:51,4,2018-07-02 10:00:00,597279186923065653
touch,2018-09-01 09:29:38,2,2018-09-01 09:00:00,848084795817657363
desktop,2018-10-14 22:12:22,8,2018-10-14 22:00:00,72638517956832816
touch,2018-03-20 13:22:35,3,2018-03-20 13:00:00,883493679817221766
touch,2018-09-02 12:17:09,2,2018-09-02 12:00:00,558981840554870319
touch,2017-09-28 18:07:48,1,2017-09-28 18:00:00,154431654303590668
touch,2018-07-29 13:25:40,2,2018-07-29 13:00:00,658225846888981249
touch,2018-05-24 03:15:38,2,2018-05-24 03:00:00,265713443047330397
desktop,2018-11-19 06:12:45,4,2018-11-19 06:00:00,509582195894931077
desktop,2017-03-13 14:02:43,1,2017-03-13 14:00:00,322099821835644742
touch,2017-01-06 05:10:53,1,2017-01-06 05:00:00,910427981974863159
touch,2018-10-31 14:15:01,6,2018-10-31 14:00:00,905426588778973665
touch,2017-09-04 13:13:28,5,2017-09-04 13:00:00,378131288151111199
desktop,2018-03-10 02:25:55,1,2018-03-10 02:00:00,491664327419963660
touch,2017-11-13 06:01:22,6,2017-11-13 06:00:00,213607096903098392
touch,2017-03-28 18:08:01,8,2017-03-28 18:00:00,501492466785530171
desktop,2018-05-21 14:08:36,5,2018-05-21 14:00:00,653113357708763860
desktop,2018-09-20 10:27:44,3,2018-09-20 10:00:00,584939655073135599
touch,2018-08-19 21:03:07,3,2018-08-19 21:00:00,298232127070007684
touch,2017-08-01 05:02:26,2,2017-08-01 05:00:00,191626987131617723
desktop,2017-01-12 20:16:46,9,2017-01-12 20:00:00,25276463151639978
touch,2017-08-20 22:02:32,9,2017-08-20 22:00:00,251635474492762808
touch,2018-03-25 05:23:07,7,2018-03-25 05:00:00,749731363065957941
desktop,2017-12-09 10:01:33,1,2017-12-09 10:00:00,876086162425223535
touch,2017-06-15 12:17:35,1,2017-06-15 12:00:00,854972087362591061
desktop,2018-07-24 23:09:00,4,2018-07-24 23:00:00,702236144526348115
touch,2018-04-28 05:10:49,2,2018-04-28 05:00:00,780778703105430267
touch,2017-06-21 09:10:02,3,2017-06-21 09:00:00,16710781357029301
desktop,2018-08-23 02:00:49,2,2018-08-23 02:00:00,511655641273968751
desktop,2018-03-07 08:21:22,1,2018-03-07 08:00:00,851959154102348805
desktop,2018-03-09 05:25:42,3,2018-03-09 05:00:00,774439411046408894
desktop,2017-08-27 08:09:01,7,2017-08-27 08:00:00,922635622738322351
desktop,2017-08-03 17:23:54,9,2017-08-03 17:00:00,90399646165563773
desktop,2017-09-17 10:02:36,9,2017-09-17 10:00:00,708472773412698124
desktop,2017-05-05 00:12:55,8,2017-05-05 00:00:00,822173114448541227
desktop,2017-08-07 19:09:06,6,2017-08-07 19:00:00,610096262090178719
desktop,2017-05-26 19:24:24,1,2017-05-26 19:00:00,526896425831877361
touch,2018-11-23 03:21:01,8,2018-11-23 03:00:00,197271751951351309
touch,2018-03-24 08:10:50,8,2018-03-24 08:00:00,114320195166796152
desktop,2017-12-26 17:23:12,9,2017-12-26 17:00:00,203699976832572167
touch,2017-10-18 11:16:41,6,2017-10-18 11:00:00,22963919309561045
desktop,2018-02-01 03:18:01,3,2018-02-01 03:00:00,394264521319086095
desktop,2018-07-03 06:02:55,6,2018-07-03 06:00:00,26376472998839415
touch,2018-04-08 20:20:38,8,2018-04-08 20:00:00,865791344041754876
desktop,2018-05-19 05:00:27,7,2018-05-19 05:00:00,115384006513274121
desktop,2017-06-23 23:19:03,8,2017-06-23 23:00:00,95831791321278494
desktop,2017-04-30 03:02:27,3,2017-04-30 03:00:00,703704182789585184
desktop,2017-05-04 10:14:28,8,2017-05-04 10:00:00,538865180878049777
touch,2018-07-22 08:04:25,5,2018-07-22 08:00:00,363092262909125155
desktop,2018-06-20 17:23:47,7,2018-06-20 17:00:00,888076268794908803
touch,2017-08-06 02:04:18,4,2017-08-06 02:00:00,913410678898643801
touch,2017-05-02 05:20:13,3,2017-05-02 05:00:00,12584374820014064
desktop,2018-03-10 16:13:47,6,2018-03-10 16:00:00,316134819674468381
touch,2017-05-22 21:12:23,9,2017-05-22 21:00:00,936884355637071148
touch,2018-10-29 09:25:23,4,2018-10-29 09:00:00,632079462580632900
touch,2018-09-14 19:11:50,9,2018-09-14 19:00:00,224497071543792876
touch,2017-02-04 04:21:03,3,2017-02-04 04:00:00,878842938954731535
desktop,2017-10-30 07:22:31,6,2017-10-30 07:00:00,507938081945732068
desktop,2018-09-15 13:18:14,5,2018-09-15 13:00:00,44199473875707695
desktop,2018-04-05 01:29:48,9,2018-04-05 01:00:00,165980789267568608
touch,2017-07-05 13:28:49,6,2017-07-05 13:00:00,359459896828955579
touch,2018-05-24 14:17:29,2,2018-05-24 14:00:00,796774082282335338
desktop,2018-07-26 06:26:46,4,2018-07-26 06:00:00,49442531685256580
touch,2018-09-12 04:19:40,5,2018-09-12 04:00:00,762884839553411334
touch,2017-12-03 22:28:02,9,2017-12-03 22:00:00,96879184606024768
desktop,2018-10-20 08:03:39,1,2018-10-20 08:00:00,552247243689399633
touch,2017-11-04 21:09:21,9,2017-11-04 21:00:00,801621034887815545
touch,2018-05-06 14:23:23,1,2018-05-06 14:00:00,917561795771329474
desktop,2017-04-02 16:14:52,1,2017-04-02 16:00:00,760437085137514971
desktop,2018-05-21 22:20:18,4,2018-05-21 22:00:00,953397466737357128
desktop,2018-12-25 15:17:44,6,2018-12-25 15:00:00,447340201025470901
desktop,2017-09-10 03:09:57,2,2017-09-10 03:00:00,103880453422192365
desktop,2017-06-21 11:05:43,1,2017-06-21 11:00:00,686703252736767796
desktop,2017-09-23 11:08:23,4,2017-09-23 11:00:00,937547038665671523
desktop,2017-10-02 11:07:30,8,2017-10-02 11:00:00,24922523236820755
touch,2018-03-18 23:05:36,6,2018-03-18 23:00:00,800537650955252974
desktop,2018-09-27 18:00:04,5,2018-09-27 18:00:00,663677506426922284
touch,2018-08-04 10:12:39,1,2018-08-04 10:00:00,999439502510546139
desktop,2018-01-14 08:08:37,3,2018-01-14 08:00:00,407123744172652285
touch,2017-03-20 11:25:21,7,2017-03-20 11:00:00,493863984611384752
touch,2017-07-20 21:20:50,3,2017-07-20 21:00:00,971992923067243114
touch,2017-06-09 06:19:34,5,2017-06-09 06:00:00,341629323559388277
touch,2017-12-14 10:03:58,6,2017-12-14 10:00:00,502400386867252903
touch,2017-04-14 05:28:04,9,2017-04-14 05:00:00,307402341042751226
desktop,2018-07-02 07:01:43,3,2018-07-02 07:00:00,894988423821740597
desktop,2018-02-07 07:19:59,6,2018-02-07 07:00:00,996510428073303248
desktop,2018-03-11 21:16:50,2,2018-03-11 21:00:00,54757387518397293
touch,2018-10-01 20:24:45,9,2018-10-01 20:00:00,482859387603726222
touch,2018-01-31 22:29:32,9,2018-01-31 22:00:00,480028011356686413
touch,2017-01-16 08:17:38,7,2017-01-16 08:00:00,857758268997226048
desktop,2018-07-21 14:28:28,9,2018-07-21 14:00:00,704887345765959618
touch,2017-04-25 11:08:38,4,2017-04-25 11:00:00,651337824404820779
touch,2017-11-12 02:07:20,1,2017-11-12 02:00:00,821458364705296042
desktop,2017-10-25 11:21:49,1,2017-10-25 11:00:00,596020192165415983
desktop,2018-02-22 02:03:45,2,2018-02-22 02:00:00,246664331782479953
desktop,2017-10-07 08:09:25,3,2017-10-07 08:00:00,197666247581996752
touch,2017-03-20 15:21:21,2,2017-03-20 15:00:00,27989937111973459
touch,2018-05-14 23:18:03,4,2018-05-14 23:00:00,589095182319971356
desktop,2018-11-17 03:04:06,8,2018-11-17 03:00:00,605476967698047969
touch,2017-01-23 16:25:43,3,2017-01-23 16:00:00,542994612152677877
touch,2018-07-19 19:20:38,4,2018-07-19 19:00:00,377957835376876147
touch,2018-09-10 05:15:28,2,2018-09-10 05:00:00,181488491627029260
touch,2018-07-10 13:26:54,1,2018-07-10 13:00:00,883486819297485358
desktop,2018-12-07 22:28:45,8,2018-12-07 22:00:00,29676160983145407
touch,2018-09-04 20:15:53,7,2018-09-04 20:00:00,862291182829520885
touch,2018-01-05 05:13:39,2,2018-01-05 05:00:00,225898087848810201
desktop,2018-12-29 06:03:36,8,2018-12-29 06:00:00,427688326297769548
touch,2017-02-13 18:23:47,3,2017-02-13 18:00:00,291904621071315499
touch,2018-08-19 12:04:43,7,2018-08-19 12:00:00,589603781738944513
desktop,2018-10-19 12:26:37,1,2018-10-19 12:00:00,947715582988981048
touch,2017-06-17 14:09:33,3,2017-06-17 14:00:00,213418649625606945
desktop,2017-12-14 08:20:39,9,2017-12-14 08:00:00,290988775065654329
touch,2017-04-20 18:06:22,4,2017-04-20 18:00:00,934007455570633372
touch,2017-10-31 16:17:49,1,2017-10-31 16:00:00,594155240415834186
touch,2018-01-10 16:02:52,6,2018-01-10 16:00:00,800282389497568544
desktop,2017-03-03 21:20:45,1,2017-03-03 21:00:00,61891902236811850
touch,2018-12-12 16:23:29,1,2018-12-12 16:00:00,170505878772400717
touch,2018-05-22 22:18:39,2,2018-05-22 22:00:00,451529737595269896
desktop,2017-06-12 06:00:44,3,2017-06-12 06:00:00,623300836283861295
touch,2017-06-10 06:03:48,2,2017-06-10 06:00:00,565504303186190556
touch,2018-08-27 09:09:34,8,2018-08-27 09:00:00,617035789904498118
touch,2018-01-27 02:05:17,6,2018-01-27 02:00:00,654282396966845659
desktop,2018-09-17 20:12:11,1,2018-09-17 20:00:00,582186544961608957
desktop,2017-12-02 08:22:39,6,2017-12-02 08:00:00,399122419696971963
desktop,2017-01-24 16:10:01,1,2017-01-24 16:00:00,827542647311789444
touch,2017-09-28 10:10:24,9,2017-09-28 10:00:00,380534099191643510
desktop,2017-03-23 01:29:03,3,2017-03-23 01:00:00,616822992144677337
touch,2018-12-01 15:07:47,1,2018-12-01 15:00:00,604114924265079627
desktop,2017-06-26 04:28:59,1,2017-06-26 04:00:00,312630806608343570
desktop,2018-05-13 17:04:57,2,2018-05-13 17:00:00,980910708102962240
touch,2018-01-02 21:09:05,6,2018-01-02 21:00:00,161677322958186970
desktop,2017-10-25 03:08:09,1,2017-10-25 03:00:00,845996656838044593
desktop,2017-04-03 10:17:00,7,2017-04-03 10:00:00,230563219345782141
touch,2018-09-16 23:03:35,4,2018-09-16 23:00:00,374059534055944708
touch,2018-10-13 09:25:48,7,2018-10-13 09:00:00,262454823446775648
touch,2017-11-18 07:17:06,4,2017-11-18 07:00:00,819402872026551763
touch,2018-05-15 15:11:01,4,2018-05-15 15:00:00,87702847088049769
touch,2018-05-20 09:10:54,4,2018-05-20 09:00:00,176926185361477041
touch,2018-12-05 05:13:22,8,2018-12-05 05:00:00,448633994534035769
touch,2018-09-27 22:20:31,2,2018-09-27 22:00:00,374083781681343699
touch,2017-06-11 04:05:41,8,2017-06-11 04:00:00,180257167846071280
desktop,2018-04-26 06:11:44,1,2018-04-26 06:00:00,59049852131573003
touch,2018-02-24 04:06:47,7,2018-02-24 04:00:00,627701831676176221
desktop,2017-08-15 09:14:13,7,2017-08-15 09:00:00,76755422997997146
touch,2017-02-26 08:05:06,6,2017-02-26 08:00:00,512359034744063449
touch,2017-12-10 04:25:31,4,2017-12-10 04:00:00,295063577524770147
desktop,2017-07-10 00:24:53,5,2017-07-10 00:00:00,225478649709288718
desktop,2018-11-22 23:29:48,1,2018-11-22 23:00:00,500947782783415168
desktop,2018-10-11 08:29:00,2,2018-10-11 08:00:00,735923967298952246
touch,2017-07-04 08:14:34,7,2017-07-04 08:00:00,946953047322178219
touch,2017-11-23 23:26:22,2,2017-11-23 23:00:00,95004368136195573
touch,2018-08-15 11:08:15,8,2018-08-15 11:00:00,456331953888384361
touch,2017-07-19 21:21:25,7,2017-07-19 21:00:00,561465037148148654
desktop,2018-08-20 05:09:38,8,2018-08-20 05:00:00,938091166006450914
touch,2017-04-11 07:28:06,4,2017-04-11 07:00:00,620240705936621117
desktop,2017-06-07 23:26:46,1,2017-06-07 23:00:00,447553172558159311
touch,2017-09-29 04:23:08,7,2017-09-29 04:00:00,878287062899956546
touch,2018-08-24 07:25:38,1,2018-08-24 07:00:00,359993373421457578
desktop,2018-02-06 05:09:01,7,2018-02-06 05:00:00,164937451451412428
touch,2017-01-06 06:12:48,9,2017-01-06 06:00:00,116010546669854521
desktop,2018-02-13 20:26:37,5,2018-02-13 20:00:00,999868240046749243
touch,2017-11-17 14:27:16,2,2017-11-17 14:00:00,582324303012361283
touch,2017-05-19 07:14:56,1,2017-05-19 07:00:00,795461472301494679
touch,2017-12-28 09:07:35,8,2017-12-28 09:00:00,756392602480010348
touch,2017-08-15 07:19:28,4,2017-08-15 07:00:00,188396035797592641
touch,2017-07-02 10:20:16,8,2017-07-02 10:00:00,52569369148419333
desktop,2018-04-04 20:22:57,2,2018-04-04 20:00:00,949861878517517073
touch,2017-09-28 10:04:59,3,2017-09-28 10:00:00,403762907077903205
touch,2018-03-17 03:24:44,3,2018-03-17 03:00:00,238411319544609494
touch,2018-11-24 14:07:07,4,2018-11-24 14:00:00,9198886846610717
touch,2017-03-01 04:11:56,9,2017-03-01 04:00:00,564757713255138185
desktop,2018-09-04 08:12:37,9,2018-09-04 08:00:00,433536841010347083
touch,2017-01-15 04:00:31,5,2017-01-15 04:00:00,353678742876563651
desktop,2018-04-26 22:05:32,7,2018-04-26 22:00:00,415012930008616727
desktop,2017-11-10 08:23:55,9,2017-11-10 08:00:00,847534783058214517
desktop,2018-04-12 01:00:52,1,2018-04-12 01:00:00,809898110324326374
desktop,2017-07-27 19:23:28,2,2017-07-27 19:00:00,529398515824978856
desktop,2018-06-16 05:04:03,6,2018-06-16 05:00:00,441544549485093710
touch,2017-08-14 12:12:55,3,2017-08-14 12:00:00,24519220338259843
desktop,2017-11-16 14:11:26,7,2017-11-16 14:00:00,329610917097777830
desktop,2018-07-28 14:27:16,5,2018-07-28 14:00:00,917314728585912327
desktop,2017-12-13 19:24:01,8,2017-12-13 19:00:00,225292515087352876
desktop,2017-03-19 09:24:59,1,2017-03-19 09:00:00,524031658227555702
desktop,2018-08-26 07:23:36,9,2018-08-26 07:00:00,772392984790768666
desktop,2017-01-22 00:23:33,6,2017-01-22 00:00:00,833576777674665889
touch,2017-11-08 03:09:33,5,2017-11-08 03:00:00,880792623851873636
touch,2017-12-20 12:14:32,8,2017-12-20 12:00:00,7354797007168573
desktop,2018-05-09 10:11:40,4,2018-05-09 10:00:00,23057368701851417
desktop,2017-07-25 03:24:53,9,2017-07-25 03:00:00,642153693370131223
desktop,2018-01-21 11:23:52,5,2018-01-21 11:00:00,54547936879820155
desktop,2018-10-26 08:08:39,1,2018-10-26 08:00:00,85891636923570781
desktop,2018-03-14 07:20:13,8,2018-03-14 07:00:00,166077483164324978
touch,2018-07-09 23:09:55,9,2018-07-09 23:00:00,270382659947797624
touch,2018-01-27 09:22:55,5,2018-01-27 09:00:00,998025558711068644
touch,2017-10-15 12:04:43,5,2017-10-15 12:00:00,211093499644104095
touch,2017-04-01 00:27:40,6,2017-04-01 00:00:00,328245502543151890
touch,2018-11-08 12:19:41,9,2018-11-08 12:00:00,606082103468990127
touch,2017-09-17 05:09:59,5,2017-09-17 05:00:00,877755954362207555
desktop,2018-02-23 06:02:28,2,2018-02-23 06:00:00,193146353424458727
desktop,2017-12-10 23:01:10,3,2017-12-10 23:00:00,613184422091640895
touch,2017-04-23 11:23:14,3,2017-04-23 11:00:00,144886278668571969
desktop,2018-04-09 13:26:52,9,2018-04-09 13:00:00,797353424841695297
touch,2018-10-04 17:27:30,8,2018-10-04 17:00:00,734324456012021292
touch,2017-01-16 12:25:39,6,2017-01-16 12:00:00,667420321773515209
touch,2018-08-30 00:03:54,5,2018-08-30 00:00:00,210603943114762692
desktop,2018-12-23 11:11:19,2,2018-12-23 11:00:00,341719097559713193
desktop,2017-03-24 22:27:15,9,2017-03-24 22:00:00,5115733973018535
touch,2018-02-05 07:10:36,8,2018-02-05 07:00:00,398948562631759778
desktop,2017-10-10 22:07:47,5,2017-10-10 22:00:00,850267735024195927
touch,2017-12-23 09:09:17,6,2017-12-23 09:00:00,19321689911470375
desktop,2017-08-13 07:14:54,9,2017-08-13 07:00:00,169018791111594945
desktop,2018-10-11 23:13:56,1,2018-10-11 23:00:00,132112456744404886
touch,2017-01-30 19:21:51,4,2017-01-30 19:00:00,25596553354630337
touch,2018-02-14 21:10:18,5,2018-02-14 21:00:00,871848387572068726
touch,2018-08-05 06:21:58,9,2018-08-05 06:00:00,597598179002900514
touch,2017-11-30 00:25:05,5,2017-11-30 00:00:00,567249429650479132
desktop,2018-12-11 19:02:14,5,2018-12-11 19:00:00,504231562075365596
touch,2017-02-13 18:00:08,3,2017-02-13 18:00:00,241955356384907172
desktop,2018-07-11 13:00:28,8,2018-07-11 13:00:00,688624129649769824
touch,2017-07-17 14:13:03,7,2017-07-17 14:00:00,680604779071191115
desktop,2018-07-12 01:29:19,8,2018-07-12 01:00:00,689665312133328846
touch,2017-07-30 04:25:44,4,2017-07-30 04:00:00,358767748272058647
touch,2018-03-05 16:22:14,8,2018-03-05 16:00:00,3482987425090734
touch,2017-10-30 13:27:50,4,2017-10-30 13:00:00,137381584446065588
desktop,2018-03-28 22:09:01,1,2018-03-28 22:00:00,148878155401361702
desktop,2018-02-13 07:10:27,4,2018-02-13 07:00:00,307613541058540994
touch,2017-05-27 18:25:18,5,2017-05-27 18:00:00,87793985277462021
desktop,2018-07-25 10:17:38,8,2018-07-25 10:00:00,92302019887846435
touch,2017-03-27 17:00:07,6,2017-03-27 17:00:00,231511945094043522
desktop,2017-04-24 09:00:40,5,2017-04-24 09:00:00,724091978552131287
touch,2017-07-20 21:22:34,3,2017-07-20 21:00:00,876548902841319467
touch,2017-04-17 19:15:09,4,2017-04-17 19:00:00,586520473707802528
desktop,2018-08-30 15:01:02,6,2018-08-30 15:00:00,345554669955513813
desktop,2018-07-25 12:18:30,6,2018-07-25 12:00:00,602316066337295826
desktop,2018-10-15 13:29:09,6,2018-10-15 13:00:00,328692658941829573
touch,2017-01-09 10:19:00,2,2017-01-09 10:00:00,195063075906228818
desktop,2017-02-09 05:26:41,8,2017-02-09 05:00:00,238926305434587642
desktop,2018-12-09 04:22:01,8,2018-12-09 04:00:00,644036746631212501
desktop,2018-01-01 02:06:19,6,2018-01-01 02:00:00,427033811766840547
desktop,2018-02-02 09:28:26,4,2018-02-02 09:00:00,322225488853408897
desktop,2017-03-10 10:27:32,2,2017-03-10 10:00:00,194674681272904299
